,AGREEMENT_RK,TARGET,AGE,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,GENDER,CHILD_TOTAL,DEPENDANTS,PERSONAL_INCOME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED
7473,61292314,0,34,1,0,0,2,2,12000.0,1,
7474,65479250,1,22,1,0,1,0,0,9000.0,1,1.0
7475,66973273,0,30,1,0,1,0,0,10000.0,1,
7476,60458672,0,30,1,0,1,1,1,15000.0,1,
7477,64432377,0,27,1,0,1,1,0,15000.0,1,
7478,60388059,0,52,1,1,1,0,0,10000.0,1,
7479,61143575,0,53,1,0,1,2,0,5000.0,1,
7480,62806380,0,45,1,0,0,0,0,30000.0,2,
7481,73827885,0,46,1,0,1,2,1,15000.0,1,
7482,67090924,0,22,1,0,1,0,0,12000.0,2,2.0
7483,61107313,0,34,1,0,0,0,0,18000.0,1,1.0
7484,64339136,0,53,0,1,0,2,0,10000.0,1,
7485,62430015,0,35,1,0,1,1,1,16000.0,1,
7486,75286717,1,22,1,0,1,1,1,12000.0,2,
7487,62019203,0,39,0,1,0,1,1,6000.0,1,
7488,74656437,1,39,1,0,0,0,0,15000.0,1,1.0
7489,62234178,0,30,1,0,1,1,1,10000.0,1,
7490,67204420,0,30,1,0,0,1,1,22000.0,2,1.0
7491,75014900,0,25,1,0,0,0,0,50000.0,2,1.0
7492,62601254,0,48,1,0,1,3,0,7000.0,1,
7493,60102595,0,34,1,0,1,1,1,5000.0,1,1.0
7494,62794538,0,23,1,0,0,0,0,7000.0,1,
7495,60036811,0,56,0,1,1,0,0,11000.0,1,
7496,61239880,0,28,1,0,0,1,1,35000.0,1,
7497,64890932,0,57,0,1,1,3,0,9000.0,1,
7498,61145782,0,60,0,1,1,3,0,6000.0,1,
7499,64442611,0,34,1,0,1,1,0,17000.0,1,
7500,61163664,0,53,1,0,1,2,0,4000.0,1,
7501,60398458,0,45,1,0,0,2,2,15000.0,1,
7502,64448062,1,38,1,0,1,2,1,9000.0,1,
7503,63987308,0,39,1,0,0,2,2,20000.0,3,2.0
7504,64831797,0,51,1,0,0,0,0,22000.0,1,
7505,61526589,0,24,1,0,0,0,0,17000.0,1,1.0
7506,74664547,0,37,1,0,1,2,2,7000.0,2,2.0
7507,62018366,0,33,1,0,0,1,1,17000.0,1,
7508,67175269,0,49,1,0,1,2,0,10000.0,3,3.0
7509,64465047,0,49,1,0,1,2,0,5000.0,1,
7510,66524505,0,37,1,0,0,1,1,15000.0,2,2.0
7511,75025538,0,39,1,0,1,1,1,17000.0,1,1.0
7512,62504967,0,57,1,0,1,2,0,15000.0,1,1.0
7513,61847635,0,63,0,1,1,2,0,6299.19,1,
7514,74484939,0,39,1,0,1,1,0,9000.0,1,1.0
7515,63003885,0,43,1,0,1,2,1,11000.0,1,
7516,64899542,0,58,0,1,1,1,0,4100.0,1,
7517,61235212,0,42,1,0,1,2,1,4300.0,1,
7518,67145100,0,42,1,0,1,0,0,12000.0,3,3.0
7519,74524194,0,32,1,0,1,1,1,10000.0,3,1.0
7520,74547882,0,39,1,0,1,2,2,7500.0,5,4.0
7521,73826295,0,52,1,0,1,2,0,9000.0,1,
7522,63897408,0,60,0,1,0,1,1,8000.0,1,
7523,75017949,0,30,1,0,1,1,1,8000.0,3,2.0
7524,74960493,0,25,1,0,0,0,0,13000.0,3,3.0
7525,67171784,0,56,0,1,1,1,0,8500.0,3,3.0
7526,63325274,0,56,1,1,1,2,0,16000.0,1,
7527,64914883,0,51,1,0,0,0,0,25000.0,1,
7528,62997480,0,27,1,0,1,2,2,5000.0,1,
7529,74636916,0,47,1,0,1,0,0,8000.0,3,3.0
7530,62182253,0,27,1,0,0,0,0,19000.0,1,
7531,62174177,0,30,1,0,0,1,1,13000.0,1,
7532,74941508,0,28,1,0,0,1,1,17000.0,2,2.0
7533,60458409,0,27,1,0,1,1,1,6000.0,1,1.0
7534,63282320,0,27,1,0,1,1,1,10000.0,1,
7535,67228201,0,26,1,0,1,0,0,8000.0,3,3.0
7536,62255528,0,38,1,0,1,2,0,5000.0,1,
7537,67436015,1,36,1,0,1,0,0,16000.0,1,
7538,63919836,0,27,1,0,1,1,1,15000.0,1,
7539,63589639,0,43,1,0,0,3,4,12000.0,1,1.0
7540,62617063,0,33,1,0,1,1,1,8500.0,1,
7541,62607706,1,53,1,0,1,1,0,14000.0,1,
7542,60396639,0,27,1,0,0,0,0,20000.0,1,
7543,64284025,0,34,1,0,0,0,0,10500.0,1,1.0
7544,64471503,0,25,1,0,1,0,0,12000.0,1,
7545,61857829,0,23,1,0,1,0,0,6000.0,1,
7546,66199138,0,24,1,0,1,0,0,17000.0,1,
7547,66850523,0,52,1,0,0,0,0,8000.0,2,2.0
7548,72288243,1,33,1,0,0,2,2,6000.0,1,
7549,63594447,0,38,1,0,1,1,1,7000.0,1,1.0
7550,67139063,0,62,1,1,1,1,0,30000.0,1,1.0
7551,64278499,0,36,1,0,0,1,1,19000.0,2,2.0
7552,62599943,0,41,1,0,0,1,3,10000.0,1,
7553,63914286,0,27,1,0,1,0,0,10000.0,1,
7554,66920459,0,56,1,1,0,2,0,21000.0,2,1.0
7555,74018337,0,57,0,1,1,3,0,5000.0,1,1.0
7556,67440751,1,32,1,0,1,2,2,10000.0,1,
7557,62249153,0,45,1,0,0,2,1,25000.0,2,1.0
7558,75076033,1,30,1,0,0,0,0,14300.0,3,2.0
7559,61107403,0,48,1,0,1,2,1,10000.0,1,
7560,75074038,0,52,1,0,1,2,0,16200.0,1,
7561,63983591,0,39,1,0,1,0,0,7000.0,2,1.0
7562,74646193,0,32,1,0,0,1,1,10000.0,2,2.0
7563,74462216,1,36,1,0,1,1,1,15000.0,2,2.0
7564,61247053,0,51,0,1,0,1,1,7500.0,1,
7565,66585284,0,31,1,0,1,1,1,9000.0,4,4.0
7566,63324224,0,27,1,0,1,1,1,10000.0,1,
7567,61962310,0,60,0,1,1,0,0,5000.0,2,
7568,66836908,1,30,1,0,0,1,1,15000.0,2,2.0
7569,66910101,1,25,1,0,1,1,1,11000.0,1,
7570,64841081,0,30,1,0,1,2,0,6500.0,1,
7571,74550503,0,61,1,1,1,0,0,18000.0,4,4.0
7572,62599071,0,41,1,0,0,1,1,60000.0,1,1.0
7573,67231717,0,26,1,0,1,0,0,10000.0,1,
7574,67157411,0,63,0,1,1,0,0,8000.0,3,2.0
7575,65215295,1,32,1,0,0,1,1,15000.0,1,
7576,67029124,1,42,1,0,0,0,2,35000.0,4,3.0
7577,61114793,0,45,1,0,1,1,1,10000.0,1,1.0
7578,61527350,0,49,1,0,1,2,0,5500.0,1,
7579,60087678,0,38,1,0,1,0,0,10000.0,1,
7580,60116025,0,51,1,0,1,1,0,11000.0,1,
7581,67173549,1,53,1,0,0,2,0,10000.0,2,2.0
7582,66753026,0,34,1,0,0,1,1,10000.0,3,2.0
7583,66921481,0,49,1,0,0,1,2,8000.0,2,1.0
7584,62263320,0,27,1,0,1,1,1,10000.0,2,1.0
7585,64448258,0,33,1,0,0,2,2,24000.0,1,
7586,66899574,0,33,1,0,0,2,2,10000.0,3,3.0
7587,66528753,0,34,1,0,1,2,2,2000.0,2,2.0
7588,66896256,1,57,1,0,0,0,0,15000.0,2,2.0
7589,74645581,0,22,1,0,1,0,0,12000.0,1,1.0
7590,64434018,0,46,1,0,1,0,0,10000.0,2,1.0
7591,67092502,0,57,1,0,1,0,0,20000.0,1,1.0
7592,66196599,0,59,0,1,1,1,0,6000.0,1,
7593,74009178,1,38,1,0,1,2,2,6000.0,1,
7594,72261670,0,46,1,0,1,1,0,29500.0,1,
7595,61313009,0,52,1,0,1,3,0,15000.0,1,
7596,61457358,0,50,1,0,1,1,1,10000.0,2,2.0
7597,60045476,0,24,1,0,1,0,0,23000.0,1,
7598,64440258,0,40,1,0,1,0,0,15200.0,2,
7599,61056448,0,41,1,0,0,0,0,25000.0,1,1.0
7600,66532591,0,44,1,0,1,1,0,8000.0,2,2.0
7601,65492338,0,23,1,0,1,0,0,12000.0,2,2.0
7602,60464512,0,51,1,0,1,2,0,23000.0,1,1.0
7603,66667889,0,35,1,0,1,1,1,17000.0,3,3.0
7604,61374829,0,43,1,0,1,1,1,30000.0,1,
7605,66759571,0,41,1,0,1,1,1,12000.0,4,4.0
7606,66702304,0,42,1,0,1,2,2,13000.0,2,2.0
7607,62030443,0,50,1,0,1,1,1,10000.0,1,
7608,67329912,0,25,1,0,1,1,1,9000.0,1,
7609,75200758,0,55,1,0,1,2,0,10000.0,1,
7610,62031956,0,33,1,0,1,1,1,10000.0,1,
7611,63588179,1,29,1,0,0,0,0,25000.0,1,
7612,74540442,0,48,1,0,0,2,1,3000.0,4,3.0
7613,61106311,1,32,1,0,1,1,1,12000.0,1,1.0
7614,75021071,0,36,1,0,1,1,1,16000.0,2,2.0
7615,63003668,0,55,0,1,0,1,0,6500.0,1,
7616,61430590,0,33,1,0,1,1,1,7000.0,2,1.0
7617,74037614,0,44,0,1,1,3,1,6000.0,2,1.0
7618,60448856,0,53,0,1,0,2,0,7000.0,1,
7619,66660143,1,26,1,0,1,0,0,20000.0,2,2.0
7620,65497308,0,24,1,0,1,0,0,10000.0,1,1.0
7621,61165098,1,29,1,0,1,0,0,15000.0,1,
7622,65496485,0,60,0,1,1,3,0,6000.0,1,1.0
7623,67203719,0,45,1,0,1,1,0,10000.0,2,2.0
7624,63804145,0,36,1,0,0,1,2,17000.0,2,2.0
7625,61372168,0,62,1,1,1,4,0,14000.0,2,1.0
7626,62033969,0,26,1,0,0,0,0,14000.0,1,
7627,60186095,0,30,1,0,1,0,0,15000.0,1,
7628,61250204,0,59,1,0,0,1,0,16000.0,1,
7629,64470945,0,38,1,0,0,0,0,16000.0,1,
7630,61935748,0,32,1,0,1,0,0,8000.0,1,1.0
7631,67309296,0,36,1,0,0,2,2,15000.0,1,
7632,66774177,0,51,1,0,1,0,0,25000.0,2,2.0
7633,62429371,0,35,1,0,0,1,1,9000.0,1,
7634,63102000,0,48,0,1,1,2,0,6500.0,2,2.0
7635,64346823,1,38,1,0,0,1,1,60000.0,1,
7636,62603727,0,35,1,0,1,2,2,4300.0,1,
7637,59923678,0,45,1,0,1,1,1,5000.0,1,1.0
7638,61467874,0,66,1,1,1,0,0,10000.0,1,
7639,66752118,0,38,1,0,1,2,2,10000.0,2,2.0
7640,60115767,0,48,1,0,1,4,2,26000.0,1,
7641,67546714,0,58,0,1,1,2,0,8000.0,1,
7642,61417317,0,44,1,0,1,0,0,20000.0,1,
7643,66746279,0,52,0,1,0,0,0,5500.0,2,2.0
7644,61309991,1,53,1,1,1,2,0,28000.0,1,
7645,75270710,0,60,0,1,1,0,0,9000.0,1,1.0
7646,72296483,0,56,0,1,1,0,0,5000.0,2,1.0
7647,63982599,0,40,1,0,1,0,0,9500.0,1,1.0
7648,74635396,0,41,1,0,0,1,1,6000.0,2,1.0
7649,60525756,0,47,1,0,1,2,0,8000.0,1,1.0
7650,62948935,0,40,1,0,0,2,2,24000.0,1,
7651,60395049,0,51,1,0,1,1,1,10000.0,1,
7652,72272645,0,34,1,0,1,0,0,8000.0,1,
7653,66887336,0,55,1,0,0,0,0,20000.0,1,
7654,62600839,0,43,1,0,0,3,2,13000.0,1,
7655,74477159,0,27,1,0,1,0,0,15500.0,1,
7656,62951633,0,50,1,0,1,2,0,10000.0,1,1.0
7657,61312187,0,36,1,0,1,2,2,11000.0,1,
7658,61154521,0,29,1,0,1,1,1,17000.0,1,
7659,74017708,0,24,1,0,1,2,2,4500.0,1,
7660,62253095,0,34,1,0,0,0,0,17000.0,1,
7661,62590572,0,59,1,0,1,1,0,18000.0,1,
7662,61442775,0,57,1,0,1,1,0,35000.0,1,
7663,60387707,0,25,1,0,1,1,1,11000.0,1,
7664,66331600,0,37,1,0,1,2,2,5000.0,3,3.0
7665,64824532,0,24,1,0,0,1,1,20000.0,1,
7666,61457063,0,57,0,1,1,3,0,4800.0,2,2.0
7667,66192719,0,25,1,0,1,0,0,15000.0,1,
7668,62496260,0,32,1,0,0,1,1,35000.0,1,1.0
7669,66768449,0,28,1,0,1,2,1,9900.0,2,1.0
7670,63106328,1,52,1,0,1,0,0,12000.0,1,1.0
7671,66084227,0,25,1,0,1,0,0,12500.0,1,1.0
7672,67228908,0,61,1,0,1,2,0,15000.0,1,
7673,72266205,0,35,1,0,1,3,3,10000.0,1,
7674,61433962,0,49,1,0,1,0,0,25000.0,2,1.0
7675,61100337,0,47,1,0,0,1,2,18600.0,1,1.0
7676,62622930,0,32,1,0,0,1,1,14000.0,1,1.0
7677,67143874,0,37,1,0,0,2,2,16000.0,1,1.0
7678,67206140,0,32,1,0,1,1,0,12000.0,3,2.0
7679,61129926,0,47,1,0,1,1,1,20000.0,1,1.0
7680,62018568,0,61,0,1,1,1,0,6200.0,1,
7681,59965770,0,48,1,0,1,2,0,9000.0,1,
7682,61966485,0,30,1,0,1,1,1,12000.0,1,
7683,66766234,0,42,1,0,1,2,2,12000.0,2,2.0
7684,65502310,0,26,1,0,1,1,1,15000.0,1,1.0
7685,73822834,0,55,1,1,1,1,0,14000.0,1,
7686,67166927,0,63,1,1,1,0,0,10000.0,1,1.0
7687,61248479,0,28,1,0,0,1,1,20000.0,1,
7688,74274374,0,35,1,0,0,1,1,30000.0,2,1.0
7689,74839804,0,44,1,0,1,3,2,16000.0,1,
7690,72289580,0,56,0,1,1,1,0,10000.0,1,
7691,65419359,0,23,0,1,1,0,0,3200.0,1,1.0
7692,67167480,0,24,1,0,1,1,1,8000.0,2,1.0
7693,61227860,0,48,1,0,1,0,0,16000.0,1,
7694,60055001,0,40,1,0,1,2,1,9600.0,1,
7695,74013278,0,63,0,1,0,0,0,5000.0,2,1.0
7696,61156460,0,22,1,0,1,1,1,6500.0,1,1.0
7697,74940766,0,28,1,0,1,0,0,35000.0,2,1.0
7698,62176668,1,40,1,0,1,1,1,7000.0,1,
7699,61244732,0,38,1,0,0,0,0,30000.0,1,1.0
7700,72274190,0,26,1,0,1,1,0,9600.0,1,
7701,67027419,1,30,1,0,1,1,1,15000.0,1,1.0
7702,64891688,1,40,1,0,1,3,2,10000.0,1,
7703,63592286,1,30,1,0,1,1,1,10000.0,1,
7704,62236054,0,27,1,0,0,0,0,20000.0,1,
7705,60186187,0,58,1,0,1,0,0,9000.0,1,
7706,61526476,1,22,1,0,0,0,0,13000.0,1,
7707,61440848,0,46,1,0,1,0,0,4300.0,2,1.0
7708,66197418,1,26,1,0,1,1,1,8000.0,1,
7709,63086590,0,56,1,0,0,1,1,8000.0,1,
7710,61299637,0,28,1,0,1,0,0,30000.0,1,
7711,67235316,0,59,1,1,1,3,0,13000.0,1,1.0
7712,62139567,0,27,1,0,0,0,0,14000.0,1,
7713,61075685,0,24,1,0,0,0,0,16000.0,1,1.0
7714,72266871,0,59,1,0,1,0,0,10000.0,1,
7715,64344555,0,39,1,0,1,2,2,10000.0,1,
7716,65254944,0,57,0,1,0,0,0,16000.0,1,1.0
7717,62029219,0,40,1,0,0,1,1,20000.0,1,
7718,62614944,0,39,1,0,1,1,1,20000.0,1,
7719,62990018,0,33,1,0,0,0,0,6500.0,1,
7720,61142957,1,60,1,1,0,0,0,40000.0,1,1.0
7721,67014706,0,25,1,0,0,1,1,10000.0,2,2.0
7722,61413194,0,64,0,1,1,0,0,8000.0,2,1.0
7723,62235044,0,59,1,0,1,2,0,13000.0,2,1.0
7724,61420004,0,43,1,0,1,2,2,12000.0,1,1.0
7725,62128087,0,65,0,1,1,0,0,8000.0,1,
7726,63006383,0,34,1,0,0,2,2,11500.0,1,
7727,67160525,0,38,1,0,0,2,2,18000.0,2,1.0
7728,66584395,0,63,1,0,1,1,0,5000.0,2,2.0
7729,61429187,0,37,1,0,1,1,1,20000.0,2,
7730,62171557,0,56,0,1,1,1,0,10000.0,1,
7731,61160052,0,31,1,0,1,0,0,70000.0,1,1.0
7732,67173659,0,22,1,0,1,0,0,20000.0,1,1.0
7733,67020844,1,40,1,0,0,2,1,20000.0,1,1.0
7734,64839140,0,32,1,0,0,2,2,20000.0,1,
7735,61466891,0,57,1,0,0,2,0,25000.0,1,
7736,63899180,0,57,0,1,1,1,0,10000.0,1,
7737,60401616,1,34,1,0,1,5,5,5000.0,1,
7738,61146591,0,33,1,0,1,1,1,7500.0,1,
7739,61860639,1,40,1,0,1,2,0,20000.0,1,
7740,75201639,0,36,1,0,1,1,1,10000.0,1,
7741,63995339,0,53,1,0,1,2,0,16000.0,1,
7742,67233201,0,53,1,0,1,0,0,14000.0,1,
7743,61941388,0,32,1,0,0,0,0,15000.0,1,1.0
7744,65231241,0,62,0,1,1,2,0,7000.0,1,
7745,64447073,0,32,1,0,0,1,1,8000.0,1,
7746,67203820,0,39,1,0,1,2,1,10000.0,3,3.0
7747,61440045,0,54,1,0,1,2,0,22000.0,2,2.0
7748,73835698,0,34,1,0,1,2,2,8500.0,1,
7749,66752773,0,62,1,0,0,2,0,25000.0,2,2.0
7750,61365885,1,44,1,0,1,0,0,7900.0,1,
7751,67544476,0,36,1,0,0,1,1,15000.0,1,
7752,66926767,0,32,1,0,1,1,1,10000.0,3,2.0
7753,66596822,0,57,0,1,1,2,0,3800.0,3,3.0
7754,66831843,0,30,1,0,0,1,1,20000.0,1,1.0
7755,72279730,0,23,1,0,1,0,0,10000.0,1,
7756,67226260,0,34,1,0,1,2,1,10000.0,1,
7757,74470872,1,42,1,0,0,2,2,30000.0,3,2.0
7758,59965218,0,29,1,0,1,1,1,11000.0,1,1.0
7759,73821469,0,27,1,0,0,0,0,18000.0,2,1.0
7760,61370177,1,32,1,0,0,0,0,8000.0,1,
7761,61964000,1,42,1,0,0,0,0,25000.0,1,
7762,74845519,0,43,1,0,1,2,1,13000.0,3,3.0
7763,66915628,0,52,0,1,0,0,0,8900.0,1,1.0
7764,65227804,1,36,1,0,1,1,1,32000.0,1,
7765,62138672,0,59,1,1,1,0,0,17500.0,1,
7766,61452997,0,59,1,0,0,0,0,6000.0,2,2.0
7767,61834837,0,32,1,0,1,2,2,10000.0,2,
7768,64911558,0,54,1,0,1,2,0,20000.0,1,
7769,74470307,0,49,1,0,1,0,0,10000.0,2,2.0
7770,60380357,0,58,1,0,1,0,0,12000.0,1,
7771,67416206,1,38,1,0,1,3,1,15300.0,1,
7772,66412390,0,43,1,0,1,2,2,10000.0,2,2.0
7773,74193144,0,32,1,0,1,1,1,3500.0,2,2.0
7774,60113479,0,39,1,0,1,3,0,5500.0,1,
7775,61382782,0,37,1,0,1,1,0,18000.0,2,
7776,66762769,0,45,1,0,1,2,2,13000.0,2,2.0
7777,66695391,0,35,1,0,1,2,2,14000.0,1,1.0
7778,63820153,0,35,1,0,1,2,2,8000.0,2,1.0
7779,66583702,0,65,0,1,1,0,0,6800.0,4,4.0
7780,64275542,0,40,1,0,0,0,0,12000.0,1,1.0
7781,66756226,0,29,1,0,0,0,0,15000.0,4,3.0
7782,62074632,0,40,1,0,0,0,0,10000.0,1,
7783,74956076,0,37,1,0,1,1,1,30000.0,1,1.0
7784,64901268,0,57,1,0,1,1,0,23000.0,1,
7785,60379721,1,48,1,0,1,2,0,7000.0,1,
7786,62235276,0,60,1,0,0,0,0,25000.0,1,
7787,63317501,0,38,1,0,1,2,2,9000.0,1,1.0
7788,66912179,0,48,1,0,1,0,0,10000.0,2,1.0
7789,63632418,0,50,1,0,0,1,0,25000.0,1,1.0
7790,72295425,0,52,1,0,0,0,0,8000.0,4,2.0
7791,66891096,1,26,1,0,1,0,0,20000.0,1,
7792,66979308,0,55,1,0,0,2,0,40000.0,1,1.0
7793,66669944,0,30,1,0,0,0,0,10500.0,2,2.0
7794,72283101,0,56,1,0,1,3,0,5500.0,1,
7795,66323954,0,50,1,0,0,0,0,10000.0,2,2.0
7796,61157325,0,48,1,0,0,0,0,6500.0,1,
7797,61879086,0,53,1,0,1,1,0,7000.0,1,
7798,74998617,0,55,1,1,0,2,0,15000.0,4,3.0
7799,67319528,0,37,1,0,0,1,1,18000.0,2,1.0
7800,67418145,0,42,1,0,0,0,1,15000.0,1,
7801,66747619,1,25,1,0,1,2,2,4300.0,1,1.0
7802,61108285,0,40,1,0,1,2,1,6000.0,1,1.0
7803,73838698,0,38,1,0,1,1,1,28000.0,2,1.0
7804,61168013,0,28,1,0,1,0,0,6500.0,2,
7805,62094012,0,35,1,0,1,2,2,4300.0,1,
7806,62364747,1,27,1,0,0,0,0,10000.0,1,
7807,66902949,0,35,1,0,0,1,1,14000.0,2,2.0
7808,61165697,0,60,1,0,0,0,0,8000.0,1,
7809,64591870,0,53,1,0,1,0,0,10000.0,2,2.0
7810,66079369,0,24,1,0,1,1,1,8000.0,1,1.0
7811,65492895,0,26,1,0,1,1,1,6000.0,1,1.0
7812,63100129,1,22,1,0,1,1,1,7000.0,1,
7813,67072885,0,34,1,0,0,1,1,20000.0,4,4.0
7814,61128204,0,57,0,1,1,0,0,3400.0,1,1.0
7815,62798942,0,42,1,0,1,0,0,5500.0,1,
7816,66857467,0,28,1,0,0,1,2,15000.0,1,1.0
7817,74991328,0,42,1,0,1,3,3,9000.0,2,2.0
7818,66855596,0,27,1,0,1,0,0,15500.0,2,1.0
7819,75034312,0,23,1,0,0,0,0,16000.0,3,2.0
7820,66199101,0,52,0,1,1,1,0,6000.0,1,
7821,74527338,0,43,1,0,0,1,0,8500.0,1,1.0
7822,67160574,0,34,1,0,0,2,2,13000.0,3,3.0
7823,64438881,0,30,1,0,1,3,3,17000.0,1,
7824,66090020,1,24,1,0,1,1,1,4900.0,1,1.0
7825,75286364,1,42,1,0,1,5,3,7000.0,1,
7826,66078149,0,23,1,0,1,1,1,5000.0,1,1.0
7827,62480346,0,42,1,0,0,0,0,40000.0,1,1.0
7828,62612327,0,48,1,0,1,2,0,6000.0,1,
7829,62025156,0,31,1,0,1,1,1,18000.0,1,
7830,64369524,0,58,0,1,1,4,1,8000.0,1,
7831,67160282,0,30,1,0,1,0,0,17000.0,6,6.0
7832,74474427,0,36,1,0,0,0,0,20000.0,2,2.0
7833,67165639,0,53,1,0,0,3,1,12000.0,1,1.0
7834,65235056,0,30,1,0,1,1,0,25000.0,1,
7835,72280127,0,39,1,0,1,1,0,9000.0,1,
7836,61355465,0,49,1,0,1,3,0,8000.0,1,
7837,61930207,0,54,0,1,1,1,0,5000.0,1,1.0
7838,64895960,0,56,1,1,1,2,0,20000.0,1,
7839,61111428,0,40,1,0,0,0,0,17000.0,1,
7840,60380003,0,57,0,1,1,0,0,18000.0,1,
7841,61148609,0,46,1,0,1,0,0,30000.0,1,
7842,60473938,0,30,1,0,0,1,1,20000.0,2,2.0
7843,61446686,0,48,1,0,1,1,0,5000.0,2,2.0
7844,72271295,0,45,1,0,1,2,0,12000.0,1,
7845,61520404,0,49,1,0,0,1,1,15000.0,1,1.0
7846,67436321,0,45,1,0,0,1,1,23000.0,2,1.0
7847,59975401,0,31,1,0,0,1,1,15000.0,1,
7848,66715521,0,49,1,0,1,3,2,7500.0,2,2.0
7849,62991110,0,48,1,0,1,0,0,5000.0,1,
7850,63087816,1,35,1,0,1,1,1,29800.0,1,
7851,61363258,0,39,1,0,0,0,0,16000.0,1,
7852,67330384,0,45,1,0,1,1,1,10000.0,1,
7853,66089830,0,25,1,0,1,0,0,10000.0,1,1.0
7854,63635001,0,47,1,0,1,2,0,10000.0,1,1.0
7855,63002988,1,26,1,0,0,1,0,15000.0,1,
7856,61104883,0,30,1,0,0,0,0,35000.0,1,1.0
7857,73820541,0,39,1,0,1,2,1,7000.0,1,
7858,64373192,0,30,1,0,0,1,1,12000.0,1,1.0
7859,75285933,0,31,1,0,1,0,0,30000.0,2,2.0
7860,64901377,0,33,1,0,1,2,2,11000.0,1,
7861,66193260,1,26,1,0,1,2,2,13000.0,1,
7862,62432950,0,60,0,1,1,1,1,10000.0,1,
7863,72271259,0,61,0,1,1,0,0,7500.0,2,1.0
7864,61871534,0,32,1,0,0,0,0,28000.0,1,1.0
7865,63982648,0,25,1,0,0,1,1,30000.0,1,1.0
7866,60059466,0,58,0,1,1,1,1,7000.0,1,
7867,75208044,0,48,1,0,1,2,0,10000.0,1,
7868,66594662,0,49,1,0,1,1,0,10000.0,2,2.0
7869,60104382,0,58,0,1,1,3,0,10000.0,1,
7870,63599338,0,35,1,0,0,1,1,17000.0,2,
7871,63636320,0,31,1,0,1,2,2,13000.0,1,1.0
7872,63637148,1,31,1,0,1,0,0,10000.0,1,1.0
7873,65384399,0,55,1,0,1,2,0,15000.0,2,2.0
7874,66746228,0,53,0,1,1,0,0,5500.0,2,1.0
7875,66076912,0,24,1,0,1,1,1,6000.0,1,1.0
7876,67082861,1,25,1,0,0,0,0,10000.0,1,1.0
7877,66702546,0,59,0,1,1,0,0,9000.0,1,1.0
7878,61236088,0,35,1,0,1,1,1,8000.0,1,
7879,64356472,0,25,1,0,0,0,0,18000.0,3,1.0
7880,61541156,0,35,1,0,0,0,0,6000.0,1,
7881,59934860,0,52,0,1,1,1,0,5500.0,1,1.0
7882,66082725,0,25,1,0,1,1,1,10000.0,1,1.0
7883,66076375,0,22,1,0,1,1,1,6500.0,1,1.0
7884,66754688,0,51,1,0,0,0,0,10000.0,1,1.0
7885,63982163,0,27,1,0,1,0,0,10000.0,1,1.0
7886,74192660,0,49,1,0,1,2,0,10000.0,2,1.0
7887,63921618,0,63,0,1,1,2,0,7000.0,1,
7888,66597083,0,27,1,0,1,0,0,8000.0,2,2.0
7889,60091133,0,23,1,0,0,0,0,10500.0,1,1.0
7890,62180730,0,41,1,0,1,1,0,18000.0,1,
7891,67176739,0,45,1,0,0,0,0,20000.0,2,2.0
7892,64272213,0,31,1,0,1,1,1,4500.0,1,1.0
7893,72299647,0,57,1,0,1,0,0,15000.0,1,
7894,67326665,0,57,0,1,1,2,0,8000.0,1,
7895,62769232,0,29,1,0,1,0,0,35000.0,1,
7896,62367884,0,38,1,0,1,1,1,18000.0,1,
7897,61244437,1,35,1,0,1,2,2,8000.0,1,
7898,62941306,0,28,1,0,0,0,0,23000.0,1,
7899,74016211,0,26,1,0,1,0,0,6800.0,2,1.0
7900,75018882,0,37,1,0,1,3,3,30000.0,2,2.0
7901,63895594,0,26,1,0,0,1,1,14000.0,1,
7902,60109234,1,27,1,0,0,0,0,9000.0,1,
7903,67438804,1,41,1,0,1,2,1,10000.0,1,
7904,59917071,0,48,1,0,1,0,0,11000.0,1,1.0
7905,74486887,0,29,1,0,0,1,1,20000.0,3,3.0
7906,73840362,0,41,1,0,1,2,2,8500.0,2,1.0
7907,65201706,0,40,1,0,1,1,1,5800.0,1,
7908,67539748,0,45,1,0,0,1,0,25000.0,2,2.0
7909,73835565,0,52,1,0,1,0,0,35000.0,1,
7910,64599015,0,46,1,0,1,0,0,12000.0,1,1.0
7911,75268962,0,22,1,0,1,1,1,9000.0,1,
7912,67008298,0,59,1,1,1,0,0,13500.0,1,1.0
7913,67538588,0,34,1,0,1,1,1,18000.0,3,2.0
7914,61375921,0,30,1,0,1,0,0,15000.0,1,
7915,66197969,0,24,1,0,1,0,0,8000.0,1,
7916,61518495,0,50,1,0,0,1,1,10000.0,1,1.0
7917,59966928,0,57,0,1,1,2,0,6500.0,1,
7918,66318069,0,35,1,0,1,2,2,15000.0,2,2.0
7919,72293936,0,35,1,0,1,2,2,10000.0,1,
7920,74982122,0,37,1,0,0,3,3,20000.0,3,3.0
7921,64375368,0,61,1,1,1,2,0,15000.0,1,1.0
7922,73849312,0,32,1,0,0,2,2,15200.0,1,1.0
7923,73826822,0,40,1,0,1,1,1,10000.0,1,
7924,61353048,0,56,1,0,1,0,0,5000.0,1,
7925,66893237,0,27,1,0,1,0,0,6000.0,1,
7926,62588444,0,44,1,0,1,2,2,15000.0,1,1.0
7927,62364559,1,37,1,0,1,2,2,7000.0,1,
